dataset,source,source_file,title,category,category_label,slug,url,soc_code,major_group_code,major_group_label,minor_group_code,minor_group_label,num_jobs_2021,num_jobs_2022,num_jobs_2023,num_jobs_2024,trend_pct_2021_2024,trend_desc,employment_change_2021_2024,dominant_industry_code,dominant_industry,dominant_industry_jobs,dominant_industry_share,suppressed_cells_2021,suppressed_cells_2022,suppressed_cells_2023,suppressed_cells_2024,missing_cells_2024,median_pay_annual
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Travel agents,caring-leisure-and-other-service-occupations,"Caring, leisure and other service occupations",travel-agents,,6212,6,"Caring, leisure and other service occupations",621,Leisure and Travel Services,29740,27870,22037,22323,-24.9,Sharp decline,-7417,N,Admin and support services,20105,0.9006,8,7,10,6,11,24730
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Air travel assistants,caring-leisure-and-other-service-occupations,"Caring, leisure and other service occupations",air-travel-assistants,,6213,6,"Caring, leisure and other service occupations",621,Leisure and Travel Services,22087,40334,37806,36500,65.3,Rapid growth,14413,H,Transport and storage,33536,0.9188,5,4,6,5,12,30115
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Rail travel assistants,caring-leisure-and-other-service-occupations,"Caring, leisure and other service occupations",rail-travel-assistants,,6214,6,"Caring, leisure and other service occupations",621,Leisure and Travel Services,14868,21979,20224,24158,62.5,Rapid growth,9290,H,Transport and storage,24158,1.0,2,3,2,2,16,40653
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Leisure and travel service occupations n.e.c.,caring-leisure-and-other-service-occupations,"Caring, leisure and other service occupations",leisure-and-travel-service-occupations-n-e-c,,6219,6,"Caring, leisure and other service occupations",621,Leisure and Travel Services,28484,29114,24534,19622,-31.1,Sharp decline,-8862,N,Admin and support services,8068,0.4112,3,3,6,7,7,
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Hairdressers and barbers,caring-leisure-and-other-service-occupations,"Caring, leisure and other service occupations",hairdressers-and-barbers,,6221,6,"Caring, leisure and other service occupations",622,Hairdressers and Related Services,156720,130378,114221,118653,-24.3,Sharp decline,-38067,S,Other service activities,115936,0.9771,4,3,3,3,14,14944
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Beauticians and related occupations,caring-leisure-and-other-service-occupations,"Caring, leisure and other service occupations",beauticians-and-related-occupations,,6222,6,"Caring, leisure and other service occupations",622,Hairdressers and Related Services,86307,90326,93952,95528,10.7,Growing,9221,S,Other service activities,90099,0.9432,4,5,4,6,10,14883
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Housekeepers and related occupations,caring-leisure-and-other-service-occupations,"Caring, leisure and other service occupations",housekeepers-and-related-occupations,,6231,6,"Caring, leisure and other service occupations",623,Housekeeping and Related Services,39818,42046,25561,29630,-25.6,Sharp decline,-10188,I,Accommodation and food services,11993,0.4048,4,4,4,4,10,17120
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Caretakers,caring-leisure-and-other-service-occupations,"Caring, leisure and other service occupations",caretakers,,6232,6,"Caring, leisure and other service occupations",623,Housekeeping and Related Services,69180,74339,71211,56839,-17.8,Sharp decline,-12341,P,Education,30593,0.5382,5,3,5,5,5,24092
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Cleaning and housekeeping managers and supervisors,caring-leisure-and-other-service-occupations,"Caring, leisure and other service occupations",cleaning-and-housekeeping-managers-and-supervisors,,6240,6,"Caring, leisure and other service occupations",624,Cleaning and Housekeeping Managers and Supervisors,65934,74560,46357,67615,2.5,Broadly flat,1681,I,Accommodation and food services,24671,0.3649,8,6,5,5,8,22294
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Bed and breakfast and guest house owners and proprietors,caring-leisure-and-other-service-occupations,"Caring, leisure and other service occupations",bed-and-breakfast-and-guest-house-owners-and-proprietors,,6250,6,"Caring, leisure and other service occupations",625,Bed and Breakfast and Guest House Owners and Proprietors,6369,7802,12414,10151,59.4,Rapid growth,3782,I,Accommodation and food services,10151,1.0,4,3,3,5,13,
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Police community support officers,caring-leisure-and-other-service-occupations,"Caring, leisure and other service occupations",police-community-support-officers,,6311,6,"Caring, leisure and other service occupations",631,Community and Civil Enforcement Occupations,13357,9992,9626,8585,-35.7,Sharp decline,-4772,O,Public admin and defence,8585,1.0,0,2,1,1,17,32225
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Parking and civil enforcement occupations,caring-leisure-and-other-service-occupations,"Caring, leisure and other service occupations",parking-and-civil-enforcement-occupations,,6312,6,"Caring, leisure and other service occupations",631,Community and Civil Enforcement Occupations,11580,12675,8319,8108,-30.0,Sharp decline,-3472,O,Public admin and defence,4909,0.6055,8,6,6,6,11,26009
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Sales and retail assistants,sales-and-customer-service-occupations,Sales and customer service occupations,sales-and-retail-assistants,,7111,7,Sales and customer service occupations,711,Sales Assistants and Retail Cashiers,913744,923039,917340,869296,-4.9,Broadly flat,-44448,G,"Wholesale, retail, repair of vehicles",749447,0.8621,2,3,0,1,2,13701
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Retail cashiers and check-out operators,sales-and-customer-service-occupations,Sales and customer service occupations,retail-cashiers-and-check-out-operators,,7112,7,Sales and customer service occupations,711,Sales Assistants and Retail Cashiers,110342,130941,149316,126567,14.7,Growing,16225,G,"Wholesale, retail, repair of vehicles",110814,0.8755,5,9,4,5,8,11574
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Telephone salespersons,sales-and-customer-service-occupations,Sales and customer service occupations,telephone-salespersons,,7113,7,Sales and customer service occupations,711,Sales Assistants and Retail Cashiers,18755,13028,20884,21573,15.0,Rapid growth,2818,G,"Wholesale, retail, repair of vehicles",8304,0.3849,4,5,5,4,9,25975
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Pharmacy and optical dispensing assistants,sales-and-customer-service-occupations,Sales and customer service occupations,pharmacy-and-optical-dispensing-assistants,,7114,7,Sales and customer service occupations,711,Sales Assistants and Retail Cashiers,88267,87792,58996,78310,-11.3,Declining,-9957,G,"Wholesale, retail, repair of vehicles",66971,0.8552,2,3,1,2,13,17289
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Vehicle and parts salespersons and advisers,sales-and-customer-service-occupations,Sales and customer service occupations,vehicle-and-parts-salespersons-and-advisers,,7115,7,Sales and customer service occupations,711,Sales Assistants and Retail Cashiers,31238,36588,26464,36160,15.8,Rapid growth,4922,G,"Wholesale, retail, repair of vehicles",32260,0.8921,5,1,4,4,12,29476
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Collector salespersons and credit agents,sales-and-customer-service-occupations,Sales and customer service occupations,collector-salespersons-and-credit-agents,,7121,7,Sales and customer service occupations,712,Sales Related Occupations,5562,3717,8129,2576,-53.7,Sharp decline,-2986,K,Financial and insurance activities,2576,1.0,3,3,2,4,14,
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,"Debt, rent and other cash collectors",sales-and-customer-service-occupations,Sales and customer service occupations,debt-rent-and-other-cash-collectors,,7122,7,Sales and customer service occupations,712,Sales Related Occupations,19589,18678,11090,14231,-27.4,Sharp decline,-5358,K,Financial and insurance activities,3496,0.2457,10,7,7,6,7,25755
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Roundspersons and van salespersons,sales-and-customer-service-occupations,Sales and customer service occupations,roundspersons-and-van-salespersons,,7123,7,Sales and customer service occupations,712,Sales Related Occupations,4831,6827,11661,10069,108.4,Rapid growth,5238,G,"Wholesale, retail, repair of vehicles",8941,0.888,4,5,5,5,12,25512
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Market and street traders and assistants,sales-and-customer-service-occupations,Sales and customer service occupations,market-and-street-traders-and-assistants,,7124,7,Sales and customer service occupations,712,Sales Related Occupations,17892,12428,7690,10132,-43.4,Sharp decline,-7760,G,"Wholesale, retail, repair of vehicles",8977,0.886,7,3,3,4,13,
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Visual merchandisers and related occupations,sales-and-customer-service-occupations,Sales and customer service occupations,visual-merchandisers-and-related-occupations,,7125,7,Sales and customer service occupations,712,Sales Related Occupations,4705,2417,4790,10579,124.8,Rapid growth,5874,G,"Wholesale, retail, repair of vehicles",6609,0.6247,4,3,4,4,13,23210
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Sales related occupations n.e.c.,sales-and-customer-service-occupations,Sales and customer service occupations,sales-related-occupations-n-e-c,,7129,7,Sales and customer service occupations,712,Sales Related Occupations,26580,28473,56502,50275,89.1,Rapid growth,23695,G,"Wholesale, retail, repair of vehicles",15337,0.3051,8,4,7,5,2,26813
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Shopkeepers and owners - retail and wholesale,sales-and-customer-service-occupations,Sales and customer service occupations,shopkeepers-and-owners-retail-and-wholesale,,7131,7,Sales and customer service occupations,713,Shopkeepers and Sales Supervisors,101787,82898,88016,73049,-28.2,Sharp decline,-28738,G,"Wholesale, retail, repair of vehicles",65574,0.8977,2,5,8,5,9,
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Sales supervisors - retail and wholesale,sales-and-customer-service-occupations,Sales and customer service occupations,sales-supervisors-retail-and-wholesale,,7132,7,Sales and customer service occupations,713,Shopkeepers and Sales Supervisors,191728,176204,145252,137730,-28.2,Sharp decline,-53998,G,"Wholesale, retail, repair of vehicles",114356,0.8303,6,6,9,7,3,23673
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Call and contact centre occupations,sales-and-customer-service-occupations,Sales and customer service occupations,call-and-contact-centre-occupations,,7211,7,Sales and customer service occupations,721,Customer Service Occupations,112358,96032,89426,87391,-22.2,Sharp decline,-24967,N,Admin and support services,19931,0.2281,2,4,2,3,2,23471
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Telephonists,sales-and-customer-service-occupations,Sales and customer service occupations,telephonists,,7212,7,Sales and customer service occupations,721,Customer Service Occupations,4374,3093,1086,2036,-53.5,Sharp decline,-2338,K,Financial and insurance activities,1486,0.7299,10,4,7,8,9,
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Communication operators,sales-and-customer-service-occupations,Sales and customer service occupations,communication-operators,,7213,7,Sales and customer service occupations,721,Customer Service Occupations,25663,32553,34635,39528,54.0,Rapid growth,13865,O,Public admin and defence,18052,0.4567,7,5,2,6,8,30978
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Market research interviewers,sales-and-customer-service-occupations,Sales and customer service occupations,market-research-interviewers,,7214,7,Sales and customer service occupations,721,Customer Service Occupations,15822,16638,12253,8431,-46.7,Sharp decline,-7391,M,"Prof, scientific, technical activ.",5168,0.613,7,8,5,7,9,
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Customer service occupations n.e.c.,sales-and-customer-service-occupations,Sales and customer service occupations,customer-service-occupations-n-e-c,,7219,7,Sales and customer service occupations,721,Customer Service Occupations,388689,336380,317429,282033,-27.4,Sharp decline,-106656,G,"Wholesale, retail, repair of vehicles",61572,0.2183,0,1,2,1,1,22660
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Customer service supervisors,sales-and-customer-service-occupations,Sales and customer service occupations,customer-service-supervisors,,7220,7,Sales and customer service occupations,722,Customer Service Supervisors,60144,59236,41633,39843,-33.8,Sharp decline,-20301,G,"Wholesale, retail, repair of vehicles",11691,0.2934,5,4,5,7,2,32537
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,"Food, drink and tobacco process operatives",process-plant-and-machine-operatives,"Process, plant and machine operatives",food-drink-and-tobacco-process-operatives,,8111,8,"Process, plant and machine operatives",811,Process Operatives,162305,182230,109296,115518,-28.8,Sharp decline,-46787,C,Manufacturing,78040,0.6756,6,8,6,5,9,25992
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Textile process operatives,process-plant-and-machine-operatives,"Process, plant and machine operatives",textile-process-operatives,,8112,8,"Process, plant and machine operatives",811,Process Operatives,7933,6315,7785,4411,-44.4,Sharp decline,-3522,C,Manufacturing,2858,0.6479,2,2,8,6,11,25896
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Chemical and related process operatives,process-plant-and-machine-operatives,"Process, plant and machine operatives",chemical-and-related-process-operatives,,8113,8,"Process, plant and machine operatives",811,Process Operatives,32417,21393,20004,26322,-18.8,Sharp decline,-6095,C,Manufacturing,20971,0.7967,3,8,5,6,10,32541
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Plastics process operatives,process-plant-and-machine-operatives,"Process, plant and machine operatives",plastics-process-operatives,,8114,8,"Process, plant and machine operatives",811,Process Operatives,26046,29669,18070,17191,-34.0,Sharp decline,-8855,C,Manufacturing,17191,1.0,8,5,3,3,15,25420
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Metal making and treating process operatives,process-plant-and-machine-operatives,"Process, plant and machine operatives",metal-making-and-treating-process-operatives,,8115,8,"Process, plant and machine operatives",811,Process Operatives,20594,19242,10249,12104,-41.2,Sharp decline,-8490,C,Manufacturing,12104,1.0,6,4,2,5,13,29908
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Process operatives n.e.c.,process-plant-and-machine-operatives,"Process, plant and machine operatives",process-operatives-n-e-c,,8119,8,"Process, plant and machine operatives",811,Process Operatives,31069,34912,18925,20468,-34.1,Sharp decline,-10601,C,Manufacturing,14044,0.6861,6,7,7,7,9,28742
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Metal working machine operatives,process-plant-and-machine-operatives,"Process, plant and machine operatives",metal-working-machine-operatives,,8120,8,"Process, plant and machine operatives",812,Metal Working Machine Operatives,34336,41550,31789,31559,-8.1,Declining,-2777,C,Manufacturing,26093,0.8268,4,8,5,5,10,29915
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Paper and wood machine operatives,process-plant-and-machine-operatives,"Process, plant and machine operatives",paper-and-wood-machine-operatives,,8131,8,"Process, plant and machine operatives",813,Plant and Machine Operatives,27475,21850,14116,17037,-38.0,Sharp decline,-10438,C,Manufacturing,13892,0.8154,6,4,5,3,14,29057
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Mining and quarry workers and related operatives,process-plant-and-machine-operatives,"Process, plant and machine operatives",mining-and-quarry-workers-and-related-operatives,,8132,8,"Process, plant and machine operatives",813,Plant and Machine Operatives,3519,4160,6887,5011,42.4,Rapid growth,1492,B,Mining and quarrying,4303,0.8587,2,4,5,5,12,35827
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Energy plant operatives,process-plant-and-machine-operatives,"Process, plant and machine operatives",energy-plant-operatives,,8133,8,"Process, plant and machine operatives",813,Plant and Machine Operatives,5681,1622,7126,6193,9.0,Growing,512,D,"Electricity, gas, air cond supply",4884,0.7886,3,4,5,4,13,
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Water and sewerage plant operatives,process-plant-and-machine-operatives,"Process, plant and machine operatives",water-and-sewerage-plant-operatives,,8134,8,"Process, plant and machine operatives",813,Plant and Machine Operatives,18301,17580,12817,22784,24.5,Rapid growth,4483,E,"Water supply, sewerage, waste",14487,0.6358,7,7,6,1,13,37673
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Printing machine assistants,process-plant-and-machine-operatives,"Process, plant and machine operatives",printing-machine-assistants,,8135,8,"Process, plant and machine operatives",813,Plant and Machine Operatives,11029,9031,6693,5961,-46.0,Sharp decline,-5068,C,Manufacturing,5961,1.0,5,6,4,2,16,26856
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Plant and machine operatives n.e.c.,process-plant-and-machine-operatives,"Process, plant and machine operatives",plant-and-machine-operatives-n-e-c,,8139,8,"Process, plant and machine operatives",813,Plant and Machine Operatives,28019,27928,23586,17224,-38.5,Sharp decline,-10795,C,Manufacturing,13320,0.7733,10,11,5,6,9,27009
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Assemblers (electrical and electronic products),process-plant-and-machine-operatives,"Process, plant and machine operatives",assemblers-electrical-and-electronic-products,,8141,8,"Process, plant and machine operatives",814,Assemblers and Routine Operatives,22069,22854,20014,18281,-17.2,Sharp decline,-3788,C,Manufacturing,16138,0.8828,5,9,3,5,12,26693
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Assemblers (vehicles and metal goods),process-plant-and-machine-operatives,"Process, plant and machine operatives",assemblers-vehicles-and-metal-goods,,8142,8,"Process, plant and machine operatives",814,Assemblers and Routine Operatives,40891,40091,16718,21743,-46.8,Sharp decline,-19148,C,Manufacturing,19026,0.875,4,6,7,3,14,31869
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Routine inspectors and testers,process-plant-and-machine-operatives,"Process, plant and machine operatives",routine-inspectors-and-testers,,8143,8,"Process, plant and machine operatives",814,Assemblers and Routine Operatives,82870,64347,65177,58614,-29.3,Sharp decline,-24256,C,Manufacturing,37180,0.6343,3,3,8,9,3,31286
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,"Weighers, graders and sorters",process-plant-and-machine-operatives,"Process, plant and machine operatives",weighers-graders-and-sorters,,8144,8,"Process, plant and machine operatives",814,Assemblers and Routine Operatives,12287,10923,8065,4510,-63.3,Sharp decline,-7777,E,"Water supply, sewerage, waste",1816,0.4027,5,7,5,5,11,28528
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,"Tyre, exhaust and windscreen fitters",process-plant-and-machine-operatives,"Process, plant and machine operatives",tyre-exhaust-and-windscreen-fitters,,8145,8,"Process, plant and machine operatives",814,Assemblers and Routine Operatives,9834,4794,5460,9211,-6.3,Declining,-623,G,"Wholesale, retail, repair of vehicles",9211,1.0,5,2,1,2,16,29144
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Sewing machinists,process-plant-and-machine-operatives,"Process, plant and machine operatives",sewing-machinists,,8146,8,"Process, plant and machine operatives",814,Assemblers and Routine Operatives,23239,23219,18912,20462,-11.9,Declining,-2777,C,Manufacturing,12978,0.6342,4,4,3,6,10,21748
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Assemblers and routine operatives n.e.c.,process-plant-and-machine-operatives,"Process, plant and machine operatives",assemblers-and-routine-operatives-n-e-c,,8149,8,"Process, plant and machine operatives",814,Assemblers and Routine Operatives,13432,20440,35385,33661,150.6,Rapid growth,20229,C,Manufacturing,27197,0.808,4,2,6,4,10,25801
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,"Scaffolders, stagers and riggers",process-plant-and-machine-operatives,"Process, plant and machine operatives",scaffolders-stagers-and-riggers,,8151,8,"Process, plant and machine operatives",815,Construction Operatives,24344,23117,17253,21310,-12.5,Declining,-3034,F,Construction,16328,0.7662,3,1,3,4,12,38077
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Road construction operatives,process-plant-and-machine-operatives,"Process, plant and machine operatives",road-construction-operatives,,8152,8,"Process, plant and machine operatives",815,Construction Operatives,20534,20996,16720,25133,22.4,Rapid growth,4599,F,Construction,23115,0.9197,5,4,2,4,13,37532
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Rail construction and maintenance operatives,process-plant-and-machine-operatives,"Process, plant and machine operatives",rail-construction-and-maintenance-operatives,,8153,8,"Process, plant and machine operatives",815,Construction Operatives,5284,5581,5933,15662,196.4,Rapid growth,10378,F,Construction,7408,0.473,1,1,2,2,14,41708
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Construction operatives n.e.c.,process-plant-and-machine-operatives,"Process, plant and machine operatives",construction-operatives-n-e-c,,8159,8,"Process, plant and machine operatives",815,Construction Operatives,79731,61487,86362,89246,11.9,Growing,9515,F,Construction,41957,0.4701,4,4,3,4,3,28366
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,"Production, factory and assembly supervisors",process-plant-and-machine-operatives,"Process, plant and machine operatives",production-factory-and-assembly-supervisors,,8160,8,"Process, plant and machine operatives",816,,44503,34242,30896,24927,-44.0,Sharp decline,-19576,C,Manufacturing,21351,0.8565,7,9,2,7,9,33825
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Large goods vehicle drivers,process-plant-and-machine-operatives,"Process, plant and machine operatives",large-goods-vehicle-drivers,,8211,8,"Process, plant and machine operatives",821,Road Transport Drivers,268115,281732,264514,286870,7.0,Growing,18755,H,Transport and storage,165663,0.5775,4,4,8,4,5,38353
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Bus and coach drivers,process-plant-and-machine-operatives,"Process, plant and machine operatives",bus-and-coach-drivers,,8212,8,"Process, plant and machine operatives",821,Road Transport Drivers,99387,94528,97430,104440,5.1,Growing,5053,H,Transport and storage,91039,0.8717,6,5,2,7,7,32027
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Taxi and cab drivers and chauffeurs,process-plant-and-machine-operatives,"Process, plant and machine operatives",taxi-and-cab-drivers-and-chauffeurs,,8213,8,"Process, plant and machine operatives",821,Road Transport Drivers,143628,148643,148367,148525,3.4,Broadly flat,4897,H,Transport and storage,143821,0.9683,7,9,6,5,10,
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Delivery drivers and couriers,process-plant-and-machine-operatives,"Process, plant and machine operatives",delivery-drivers-and-couriers,,8214,8,"Process, plant and machine operatives",821,Road Transport Drivers,301157,299733,260725,273362,-9.2,Declining,-27795,H,Transport and storage,114795,0.4199,4,3,5,5,3,23049
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Driving instructors,process-plant-and-machine-operatives,"Process, plant and machine operatives",driving-instructors,,8215,8,"Process, plant and machine operatives",821,Road Transport Drivers,38400,39275,33023,28900,-24.7,Sharp decline,-9500,P,Education,25762,0.8914,2,2,5,5,11,
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Road transport drivers n.e.c.,process-plant-and-machine-operatives,"Process, plant and machine operatives",road-transport-drivers-n-e-c,,8219,8,"Process, plant and machine operatives",821,Road Transport Drivers,27423,28611,59028,41196,50.2,Rapid growth,13773,H,Transport and storage,12083,0.2933,4,4,5,5,5,27227
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Crane drivers,process-plant-and-machine-operatives,"Process, plant and machine operatives",crane-drivers,,8221,8,"Process, plant and machine operatives",822,Mobile Machine Drivers and Operatives,13607,11411,4347,6956,-48.9,Sharp decline,-6651,F,Construction,3335,0.4794,3,3,3,2,14,45638
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Fork-lift truck drivers,process-plant-and-machine-operatives,"Process, plant and machine operatives",fork-lift-truck-drivers,,8222,8,"Process, plant and machine operatives",822,Mobile Machine Drivers and Operatives,52584,60314,72956,67312,28.0,Rapid growth,14728,C,Manufacturing,22509,0.3344,5,8,4,7,6,28324
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Mobile machine drivers and operatives n.e.c.,process-plant-and-machine-operatives,"Process, plant and machine operatives",mobile-machine-drivers-and-operatives-n-e-c,,8229,8,"Process, plant and machine operatives",822,Mobile Machine Drivers and Operatives,59550,64546,40581,46373,-22.1,Sharp decline,-13177,F,Construction,29089,0.6273,6,4,5,2,9,32335
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Train and tram drivers,process-plant-and-machine-operatives,"Process, plant and machine operatives",train-and-tram-drivers,,8231,8,"Process, plant and machine operatives",823,Other Drivers and Transport Operatives,23852,23106,32103,33306,39.6,Rapid growth,9454,H,Transport and storage,33306,1.0,2,1,1,3,15,63853
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Marine and waterways transport operatives,process-plant-and-machine-operatives,"Process, plant and machine operatives",marine-and-waterways-transport-operatives,,8232,8,"Process, plant and machine operatives",823,Other Drivers and Transport Operatives,2411,5014,5842,2448,1.5,Broadly flat,37,H,Transport and storage,1751,0.7153,5,4,7,8,9,36529
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Air transport operatives,process-plant-and-machine-operatives,"Process, plant and machine operatives",air-transport-operatives,,8233,8,"Process, plant and machine operatives",823,Other Drivers and Transport Operatives,7013,6525,8438,17806,153.9,Rapid growth,10793,H,Transport and storage,17806,1.0,5,5,4,4,14,30750
